Tyrone Corbin ATL 34 70 2305 11.0 .514 .347 .180 4.0 11.0 7.6 9.0 2.2 0.2 11.6 15.0  1.8 3.1 5.0 .104  -0.6 1.0 0.5 1.4 
Joe Courtney TOT 27 9 100 3.8 .388 .000 .167 10.0 8.2 9.1 0.0 0.0 0.0 8.5 15.7  -0.1 0.0 -0.1 -0.059  -7.1 -6.8 -13.8 -0.3 
John Crotty MIA 27 48 659 14.3 .637 .318 .416 2.8 5.7 4.2 26.1 1.5 0.0 18.7 16.0  1.6 0.8 2.4 .176  0.5 -1.8 -1.2 0.1 
Terry Cummings SEA 35 45 828 15.2 .521 .016 .257 10.2 16.4 13.3 8.3 2.1 0.7 11.2 22.1  0.9 1.2 2.1 .121  -1.6 -0.7 -2.3 -0.1 
Earl Cureton TOR 39 9 46 4.9 .376 .000 .375 9.9 13.1 11.5 13.1 0.0 0.0 9.7 10.0  0.0 0.0 0.0 .026  -4.2 -2.1 -6.4 -0.1 
Dell Curry CHH 32 68 2078 15.0 .561 .354 .170 2.4 9.7 6.1 10.0 1.6 0.5 9.4 22.5  2.8 1.0 3.8 .089  1.5 -2.2 -0.7 0.7 
Michael Curry DET 28 81 1217 10.4 .592 .348 .489 2.4 9.6 6.1 5.6 1.4 0.8 9.4 12.1  2.0 1.2 3.2 .126  -0.8 -0.3 -1.1 0.3 
Erick Dampier IND 21 72 1052 11.8 .451 .003 .500 11.1 22.1 16.7 6.9 1.0 5.6 17.0 21.7  -1.0 1.9 0.9 .040  -5.3 2.2 -3.0 -0.3 
Lloyd Daniels TOT 29 22 310 8.3 .403 .588 .050 6.3 8.9 7.6 13.1 1.7 0.7 10.3 18.8  -0.1 0.1 0.0 .001  -1.4 -2.3 -3.7 -0.1 
Sasha Danilovic TOT 26 56 1789 10.9 .552 .414 .265 1.9 7.0 4.5 10.0 1.6 0.4 15.4 19.6  0.8 2.0 2.8 .074  -0.7 -0.4 -1.1 0.4 
Yinka Dare NJN 24 41 313 7.2 .406 .000 .685 11.4 17.3 14.2 1.4 0.7 6.7 23.0 12.4  -0.4 0.3 -0.1 -0.014  -7.3 1.0 -6.3 -0.3 
Antonio Davis IND 28 82 2335 13.8 .536 .022 .565 9.9 20.5 15.3 4.8 1.0 2.9 15.0 18.6  1.7 3.4 5.2 .106  -1.9 1.3 -0.6 0.8 
Ben Davis PHO 24 20 98 9.4 .417 .000 .769 14.4 17.8 16.1 0.0 2.1 0.8 7.9 17.4  0.0 0.1 0.1 .037  -6.1 -4.7 -10.8 -0.2 
Dale Davis IND 27 80 2589 15.1 .532 .000 .313 14.1 21.4 17.8 4.0 1.3 2.4 12.1 15.9  2.7 4.0 6.7 .124  -0.4 1.6 1.2 2.1 
Emanual Davis HOU 28 13 230 9.7 .565 .500 .148 1.1 9.6 5.5 17.1 2.1 0.7 22.8 14.7  0.0 0.3 0.3 .063  -2.2 -0.1 -2.3 0.0 
Hubert Davis TOR 26 36 623 7.4 .466 .380 .125 2.0 5.6 3.8 8.9 0.9 0.3 9.8 15.5  0.0 0.1 0.1 .010  -3.1 -3.2 -6.3 -0.7 
Mark Davis PHI 23 75 1705 13.7 .525 .174 .314 8.6 12.1 10.3 12.9 2.5 1.3 16.2 18.0  1.3 1.0 2.3 .065  -0.3 -0.1 -0.4 0.7 
Todd Day BOS 27 81 2277 15.5 .515 .348 .331 5.1 12.1 8.3 8.6 2.4 1.6 10.0 24.0  2.1 1.2 3.2 .068  0.4 -1.8 -1.5 0.3 
Andrew DeClercq GSW 23 71 1065 12.5 .552 .000 .553 13.6 19.7 16.6 4.9 1.6 1.9 18.3 17.4  0.8 0.7 1.6 .070  -2.1 -1.1 -3.2 -0.3 
Terry Dehere LAC 25 73 1053 12.4 .524 .418 .386 1.6 9.2 5.3 24.6 1.3 0.2 17.6 23.1  0.7 0.5 1.2 .056  -0.3 -3.4 -3.7 -0.5 
Vinny Del Negro SAS 30 72 2243 14.4 .529 .179 .165 2.0 9.5 5.6 18.6 1.4 0.2 9.9 19.3  3.2 -0.1 3.1 .066  0.6 -2.3 -1.8 0.1 
Bison Dele CHI 27 9 138 13.7 .453 .000 .238 11.6 15.3 13.5 13.5 1.2 2.7 13.6 26.1  0.0 0.2 0.2 .073  -3.3 0.0 -3.3 0.0 
Tony Delk CHH 23 61 867 14.2 .596 .438 .199 4.5 9.2 6.9 18.5 2.3 0.5 19.6 18.8  1.0 0.6 1.6 .087  1.1 -1.4 -0.3 0.4 
Dell Demps ORL 26 2 10 1.9 .258 .333 .667 0.0 0.0 0.0 0.0 5.4 0.0 0.0 17.9  0.0 0.0 0.0 -0.070  -7.9 -0.8 -8.8 0.0 
Vlade Divac CHH 28 81 2840 17.9 .533 .055 .306 10.6 20.0 15.5 17.5 2.0 4.7 16.7 19.1  3.4 3.9 7.3 .123  0.7 4.0 4.7 4.8 
Aleksandar Djordjevic POR 29 8 61 12.5 .687 .438 .313 2.0 7.6 4.9 13.1 0.0 0.0 21.6 17.1  0.1 0.0 0.1 .114  -0.4 -3.4 -3.8 0.0 
Sherman Douglas MIL 30 79 2316 14.6 .557 .187 .280 3.0 7.2 5.1 29.7 1.8 0.3 18.3 16.8  3.4 1.2 4.6 .095  1.0 -1.7 -0.7 0.8 
Greg Dreiling DAL 34 40 389 7.3 .466 .014 .365 5.6 17.3 11.3 4.5 1.1 1.4 9.5 11.2  0.0 0.3 0.4 .045  -5.0 -0.1 -5.2 -0.3 
Clyde Drexler* HOU 34 62 2271 19.9 .548 .373 .298 6.3 12.4 9.5 26.4 2.7 1.2 13.3 23.5  4.8 3.4 8.1 .172  3.9 1.7 5.6 4.3 
Nate Driggers BOS 23 15 132 6.8 .366 .209 .326 9.7 9.4 9.6 6.8 1.1 1.1 10.9 17.9  -0.2 0.0 -0.2 -0.059  -5.1 -3.0 -8.2 -0.2 
Kevin Duckworth LAC 32 26 384 6.1 .473 .039 .155 6.7 11.7 9.1 6.6 1.2 2.2 23.1 16.6  -0.5 0.3 -0.2 -0.030  -5.4 -0.1 -5.5 -0.3 
Chris Dudley POR 31 81 1840 10.1 .449 .000 .468 13.5 24.4 19.1 3.2 1.1 4.0 18.5 10.6  0.0 3.4 3.5 .091  -3.7 2.8 -1.0 0.5 
Joe Dumars* DET 33 79 2923 15.6 .586 .439 .293 1.7 6.4 4.1 18.7 1.1 0.0 11.5 18.9  6.8 2.0 8.8 .144  3.0 -1.8 1.2 2.3 
Tony Dumas TOT 24 24 278 5.2 .402 .292 .260 1.2 5.5 3.3 15.0 1.9 0.6 13.0 20.3  -0.5 0.1 -0.3 -0.055  -5.1 -2.6 -7.7 -0.4 
Acie Earl TOT 26 47 500 10.7 .433 .028 .467 8.0 14.7 11.3 6.7 1.6 4.5 13.9 22.7  -0.5 0.5 0.0 -0.004  -6.2 -0.4 -6.6 -0.6 
Tyus Edney SAC 23 70 1376 12.7 .499 .107 .550 2.9 6.8 4.8 25.4 2.3 0.1 18.7 19.5  0.7 0.8 1.5 .054  -2.1 -2.0 -4.1 -0.7 
Blue Edwards VAN 31 61 1439 10.0 .472 .194 .238 3.9 11.5 7.6 13.5 1.4 1.1 13.8 18.9  -0.4 0.3 -0.1 -0.003  -3.2 -1.8 -5.0 -1.1 
Kevin Edwards NJN 31 32 477 9.8 .470 .235 .235 1.9 8.2 4.9 19.5 1.9 0.6 19.5 22.4  -0.4 0.2 -0.2 -0.021  -3.6 -2.6 -6.2 -0.5 
Craig Ehlo SEA 35 62 848 7.6 .412 .383 .105 5.6 10.1 7.8 12.3 2.3 0.4 14.8 16.4  -0.7 1.0 0.3 .018  -3.3 -0.3 -3.6 -0.3 
Howard Eisley UTA 24 82 1083 11.1 .530 .234 .289 2.4 7.0 4.8 27.7 2.2 0.8 24.1 19.6  0.1 1.1 1.2 .052  -1.8 -1.4 -3.1 -0.3 
Mario Elie HOU 33 78 2687 14.3 .662 .489 .395 2.7 7.2 5.1 17.6 1.8 0.3 16.4 13.9  6.3 2.6 8.9 .159  2.4 0.1 2.5 3.1 
Sean Elliott SAS 28 39 1393 14.0 .529 .272 .422 4.0 12.7 8.2 15.5 0.9 1.4 13.9 21.3  1.4 0.1 1.5 .051  0.3 -1.5 -1.1 0.3 
Dale Ellis DEN 36 82 2940 12.9 .537 .459 .228 3.9 7.4 5.7 9.8 1.1 0.2 10.3 21.5  3.2 0.0 3.1 .051  1.6 -2.6 -0.9 0.8 
LaPhonso Ellis DEN 26 55 2002 18.2 .529 .255 .278 6.2 15.7 11.0 12.7 1.1 1.4 9.3 28.0  2.7 0.9 3.6 .087  1.9 -1.7 0.2 1.1 
Pervis Ellison BOS 29 6 125 6.5 .412 .000 .313 7.7 17.0 12.0 4.4 2.0 5.4 27.8 8.7  -0.1 0.1 0.0 -0.001  -6.0 3.0 -3.0 0.0 
Brian Evans ORL 23 14 59 11.7 .455 .364 .000 1.9 14.3 8.0 20.5 0.9 2.6 8.3 18.7  0.0 0.1 0.1 .070  -2.5 -1.2 -3.6 0.0 
Patrick Ewing* NYK 34 78 2887 21.3 .548 .007 .434 7.5 26.4 17.3 10.8 1.3 5.3 14.4 29.8  2.9 6.9 9.8 .163  -1.7 3.3 1.7 2.7 
Jamie Feick TOT 22 41 624 11.1 .405 .089 .427 15.3 26.3 20.6 6.6 1.4 1.8 14.3 16.2  -0.3 0.5 0.2 .016  -4.0 -0.6 -4.6 -0.4 
Duane Ferrell IND 31 62 1115 11.6 .521 .131 .279 6.2 8.8 7.5 10.3 1.8 0.4 12.7 18.0  0.7 1.1 1.9 .081  -0.8 -0.1 -0.9 0.3 
Danny Ferry CLE 30 82 2633 11.7 .523 .358 .110 4.0 12.8 8.3 10.4 1.2 1.1 10.1 17.6  2.2 3.4 5.6 .102  -0.6 0.3 -0.3 1.2 
Michael Finley TOT 23 83 2790 14.5 .530 .261 .229 3.6 11.9 7.8 14.3 1.3 0.7 12.2 22.0  2.3 1.6 3.9 .067  0.3 -0.9 -0.7 0.9 
Matt Fish TOT 27 6 8 -3.2 .333 .000 .000 14.8 57.7 36.6 0.0 0.0 0.0 40.0 28.1  -0.1 0.0 0.0 -0.287  -22.7 -8.8 -31.5 -0.1 
Derek Fisher LAL 22 80 921 11.0 .491 .279 .458 3.1 8.8 6.0 20.1 2.3 0.4 18.4 18.8  0.0 1.0 1.1 .056  -2.5 -1.0 -3.5 -0.3 
Greg Foster UTA 28 79 920 8.4 .508 .012 .265 8.1 16.8 12.7 5.0 0.6 1.8 16.5 16.5  0.0 1.0 1.0 .054  -3.8 -0.6 -4.4 -0.6 
